k,station_id,active_drone,battery_wh
16587,2,cf3,44.90
16587,3,cf4,96.86
16588,0,cf5,72.39
16588,1,cf2,99.41
16588,2,cf3,44.83
16588,3,cf4,96.72
16589,0,cf5,72.32
16589,1,cf2,99.29
16589,2,cf3,44.77
16589,3,cf4,96.59
16590,0,cf5,72.25
16590,1,cf2,99.17
16590,2,cf3,44.71
16590,3,cf4,96.46
16591,0,cf5,72.18
16591,1,cf2,99.05
16591,2,cf3,44.65
16591,3,cf4,96.32
16592,0,cf5,72.11
16592,1,cf2,98.94
16592,2,cf3,44.59
16592,3,cf4,96.19
16593,0,cf5,72.04
16593,1,cf2,98.82
16593,2,cf3,44.53
16593,3,cf4,96.06
16594,0,cf1,100.00
16594,1,cf2,98.71
16594,2,cf3,44.47
16594,3,cf4,95.93
16595,0,cf1,99.90
16595,1,cf2,98.59
16595,2,cf3,44.41
16595,3,cf4,95.79
16596,0,cf1,99.80
16596,1,cf2,98.47
16596,2,cf3,44.34
16596,3,cf4,95.66
16597,0,cf1,99.70
16597,1,cf2,98.35
16597,2,cf3,44.28
16597,3,cf4,95.52
16598,0,cf1,99.60
16598,1,cf2,98.23
16598,2,cf3,44.22
16598,3,cf4,95.38
16599,0,cf1,99.50
16599,1,cf2,98.11
16599,2,cf3,44.16
16599,3,cf4,95.25
16600,0,cf1,99.40
16600,1,cf2,97.99
16600,2,cf3,44.09
16600,3,cf4,95.10
16601,0,cf1,99.30
16601,1,cf2,97.87
16601,2,cf3,44.03
16601,3,cf4,94.96
16602,0,cf1,99.20
16602,1,cf2,97.75
16602,2,cf3,43.96
16602,3,cf4,94.82
16603,0,cf1,99.10
16603,1,cf2,97.63
16603,2,cf3,43.90
16603,3,cf4,94.67
16604,0,cf1,99.00
16604,1,cf2,97.51
16604,2,cf3,43.83
16604,3,cf4,94.53
16605,0,cf1,98.90
16605,1,cf2,97.39
16605,2,cf3,43.77
16605,3,cf4,94.38
16606,0,cf1,98.80
16606,1,cf2,97.27
16606,2,cf3,43.70
16606,3,cf4,94.23
16607,0,cf1,98.70
16607,1,cf2,97.15
16607,2,cf3,43.64
16607,3,cf4,94.08
16608,0,cf1,98.60
16608,1,cf2,97.03
16608,2,cf3,43.57
16608,3,cf4,93.93
16609,0,cf1,98.50
16609,1,cf2,96.91
16609,2,cf3,43.50
16609,3,cf4,93.78
16610,0,cf1,98.40
16610,1,cf2,96.79
16610,2,cf3,43.43
16610,3,cf4,93.63
16611,0,cf1,98.30
16611,1,cf2,96.67
16611,2,cf3,43.36
16611,3,cf4,93.48
16612,0,cf1,98.20
16612,1,cf2,96.55
16612,2,cf3,43.30
16612,3,cf4,93.33
16613,0,cf1,98.10
16613,1,cf2,96.43
16613,2,cf3,43.23
16613,3,cf4,93.18
16614,0,cf1,98.00
16614,1,cf2,96.31
16614,2,cf3,43.16
16614,3,cf4,93.03
16615,0,cf1,97.90
16615,1,cf2,96.19
16615,2,cf3,43.09
16615,3,cf4,92.88
16616,0,cf1,97.80
16616,1,cf2,96.07
16616,2,cf3,43.02
16616,3,cf4,92.73
16617,0,cf1,97.70
16617,1,cf2,95.95
16617,2,cf3,42.94
16617,3,cf4,92.58
16618,0,cf1,97.60
16618,1,cf2,95.83
16618,2,cf3,42.87
16618,3,cf4,92.43
16619,0,cf1,97.50
16619,1,cf2,95.71
16619,2,cf3,42.80
16619,3,cf4,92.28
16620,0,cf1,97.40
16620,1,cf2,95.59
16620,2,cf3,42.73
16620,3,cf4,92.13
16621,0,cf1,97.30
16621,1,cf2,95.47
16621,2,cf3,42.66
16621,3,cf4,91.98
16622,0,cf1,97.20
16622,1,cf2,95.35
16622,2,cf3,42.58
16622,3,cf4,91.83
16623,0,cf1,97.10
16623,1,cf2,95.23
16623,2,cf3,42.51
16623,3,cf4,91.68
16624,0,cf1,97.00
16624,1,cf2,95.11
16624,2,cf3,42.43
16624,3,cf4,91.53
16625,0,cf1,96.90
16625,1,cf2,94.99
16625,2,cf3,42.36
16625,3,cf4,91.38
16626,0,cf1,96.80
16626,1,cf2,94.87
16626,2,cf3,42.28
16626,3,cf4,91.23
16627,0,cf1,96.70
16627,1,cf2,94.75
16627,2,cf3,42.21
16627,3,cf4,91.08
16628,0,cf1,96.60
16628,1,cf2,94.63
16628,2,cf3,42.13
16628,3,cf4,90.93
16629,0,cf1,96.50
16629,1,cf2,94.51
16629,2,cf3,42.06
16629,3,cf4,90.78
16630,0,cf1,96.40
16630,1,cf2,94.39
16630,2,cf3,41.98
16630,3,cf4,90.63
16631,0,cf1,96.30
16631,1,cf2,94.27
16631,2,cf3,41.90
16631,3,cf4,90.48
16632,0,cf1,96.20
16632,1,cf2,94.15
16632,2,cf3,41.82
16632,3,cf4,90.33
16633,0,cf1,96.10
16633,1,cf2,94.03
16633,2,cf3,41.74
16633,3,cf4,90.18
16634,0,cf1,96.00
16634,1,cf2,93.91
16634,2,cf3,41.67
16634,3,cf4,90.03
16635,0,cf1,95.90
16635,1,cf2,93.79
16635,2,cf3,41.59
16635,3,cf4,89.88
16636,0,cf1,95.80
16636,1,cf2,93.67
16636,2,cf3,41.51
16636,3,cf4,89.73
16637,0,cf1,95.70
16637,1,cf2,93.55
16637,2,cf3,41.43
16637,3,cf4,89.58
16638,0,cf1,95.60
16638,1,cf2,93.43
16638,2,cf3,41.35
16638,3,cf4,89.43
16639,0,cf1,95.50
16639,1,cf2,93.32
16639,2,cf3,41.27
16639,3,cf4,89.28
16640,0,cf1,95.40
16640,1,cf2,93.20
16640,2,cf3,41.19
16640,3,cf4,89.13
16641,0,cf1,95.30
16641,1,cf2,93.08
16641,2,cf3,41.11
16641,3,cf4,88.99
16642,0,cf1,95.20
16642,1,cf2,92.96
16642,2,cf3,41.03
16642,3,cf4,88.84
16643,0,cf1,95.11
16643,1,cf2,92.84
16643,2,cf3,40.95
16643,3,cf4,88.69
16644,0,cf1,95.01
16644,1,cf2,92.73
16644,2,cf3,40.87
16644,3,cf4,88.55
16645,0,cf1,94.91
16645,1,cf2,92.61
16645,2,cf3,40.79
16645,3,cf4,88.40
16646,0,cf1,94.81
16646,1,cf2,92.49
16646,2,cf3,40.71
16646,3,cf4,88.26
16647,0,cf1,94.72
16647,1,cf2,92.38
16647,2,cf3,40.64
16647,3,cf4,88.12
16648,0,cf1,94.62
16648,1,cf2,92.26
16648,2,cf3,40.56
16648,3,cf4,87.97
16649,0,cf1,94.52
16649,1,cf2,92.15
16649,2,cf3,40.48
16649,3,cf4,87.83
16650,0,cf1,94.43
16650,1,cf2,92.03
16650,2,cf3,40.40
16650,3,cf4,87.69
16651,0,cf1,94.33
16651,1,cf2,91.92
16651,2,cf3,40.33
16651,3,cf4,87.55
16652,0,cf1,94.23
16652,1,cf2,91.80
16652,2,cf3,40.25
16652,3,cf4,87.41
16653,0,cf1,94.14
16653,1,cf2,91.69
16653,2,cf3,40.17
16653,3,cf4,87.27
16654,0,cf1,94.04
16654,1,cf2,91.58
16654,2,cf3,40.09
16654,3,cf4,87.13
16655,0,cf1,93.95
16655,1,cf2,91.46
16655,2,cf3,40.02
16655,3,cf4,86.99
16656,0,cf1,93.85
16656,1,cf2,91.35
16656,2,cf3,39.94
16656,3,cf4,86.85
16657,0,cf1,93.76
16657,1,cf2,91.24
16657,2,cf3,39.86
16657,3,cf4,86.71
16658,0,cf1,93.67
16658,1,cf2,91.13
16658,2,cf3,39.79
16658,3,cf4,86.58
16659,0,cf1,93.57
16659,1,cf2,91.02
16659,2,cf3,39.71
16659,3,cf4,86.44
16660,0,cf1,93.48
16660,1,cf2,90.91
16660,2,cf3,39.64
16660,3,cf4,86.31
16661,0,cf1,93.38
16661,1,cf2,90.80
16661,2,cf3,39.56
16661,3,cf4,86.17
16662,0,cf1,93.29
16662,1,cf2,90.69
16662,2,cf3,39.49
16662,3,cf4,86.04
16663,0,cf1,93.20
16663,1,cf2,90.58
16663,2,cf3,39.41
16663,3,cf4,85.90
16664,0,cf1,93.11
16664,1,cf2,90.47
16664,2,cf3,39.33
16664,3,cf4,85.77
16665,0,cf1,93.01
16665,1,cf2,90.36
16665,2,cf3,39.26
16665,3,cf4,85.64
16666,0,cf1,92.92
16666,1,cf2,90.25
16666,2,cf3,39.19
16666,3,cf4,85.51
16667,0,cf1,92.83
16667,1,cf2,90.14
16667,2,cf3,39.11
16667,3,cf4,85.38
16668,0,cf1,92.74
16668,1,cf2,90.04
16668,2,cf3,39.04
16668,3,cf4,85.25
16669,0,cf1,92.65
16669,1,cf2,89.93
16669,2,cf3,38.96
16669,3,cf4,85.12
16670,0,cf1,92.56
16670,1,cf2,89.82
16670,2,cf3,38.89
16670,3,cf4,84.99
16671,0,cf1,92.47
16671,1,cf2,89.72
16671,2,cf3,38.81
16671,3,cf4,84.86
16672,0,cf1,92.38
16672,1,cf2,89.61
16672,2,cf3,38.74
16672,3,cf4,84.73
16673,0,cf1,92.29
16673,1,cf2,89.50
16673,2,cf3,38.67
16673,3,cf4,84.60
16674,0,cf1,92.20
16674,1,cf2,89.40
16674,2,cf3,38.59
16674,3,cf4,84.48
16675,0,cf1,92.11
16675,1,cf2,89.30
16675,2,cf3,38.52
16675,3,cf4,84.35
16676,0,cf1,92.02
16676,1,cf2,89.19
16676,2,cf3,38.45
16676,3,cf4,84.23
16677,0,cf1,91.93
16677,1,cf2,89.09
16677,2,cf3,38.37
16677,3,cf4,84.10
16678,0,cf1,91.84
16678,1,cf2,88.98
16678,2,cf3,38.30
16678,3,cf4,83.98
16679,0,cf1,91.75
16679,1,cf2,88.88
16679,2,cf3,38.23
16679,3,cf4,83.85
16680,0,cf1,91.67
16680,1,cf2,88.78
16680,2,cf3,38.16
16680,3,cf4,83.73
16681,0,cf1,91.58
16681,1,cf2,88.68
16681,2,cf3,38.09
16681,3,cf4,83.61
16682,0,cf1,91.49
16682,1,cf2,88.57
16682,2,cf3,38.01
16682,3,cf4,83.49
16683,0,cf1,91.40
16683,1,cf2,88.47
16683,2,cf3,37.94
16683,3,cf4,83.37
16684,0,cf1,91.32
16684,1,cf2,88.37
16684,2,cf3,37.87
16684,3,cf4,83.25
16685,0,cf1,91.23
16685,1,cf2,88.27
16685,2,cf3,37.80
16685,3,cf4,83.13
16686,0,cf1,91.15
16686,1,cf2,88.17
16686,2,cf3,37.73
16686,3,cf4,83.01
16687,0,cf1,91.06
16687,1,cf2,88.07
16687,2,cf3,37.66
16687,3,cf4,82.89
16688,0,cf1,90.97
16688,1,cf2,87.97
16688,2,cf3,37.59
16688,3,cf4,82.77
16689,0,cf1,90.89
16689,1,cf2,87.87
16689,2,cf3,37.52
16689,3,cf4,82.65
16690,0,cf1,90.80
16690,1,cf2,87.78
16690,2,cf3,37.44
16690,3,cf4,82.54
16691,0,cf1,90.72
16691,1,cf2,87.68
16691,2,cf3,37.37
16691,3,cf4,82.42
16692,0,cf1,90.63
16692,1,cf2,87.58
16692,2,cf3,37.30
16692,3,cf4,82.31
16693,0,cf1,90.55
16693,1,cf2,87.48
16693,2,cf3,37.23
16693,3,cf4,82.19
16694,0,cf1,90.47
16694,1,cf2,87.39
16694,2,cf3,37.16
16694,3,cf4,82.08
16695,0,cf1,90.38
16695,1,cf2,87.29
16695,2,cf3,37.10
16695,3,cf4,81.97
16696,0,cf1,90.30
16696,1,cf2,87.19
16696,2,cf3,37.03
16696,3,cf4,81.85
16697,0,cf1,90.22
16697,1,cf2,87.10
16697,2,cf3,36.96
16697,3,cf4,81.74
16698,0,cf1,90.13
16698,1,cf2,87.00
16698,2,cf3,36.89
16698,3,cf4,81.63
16699,0,cf1,90.05
16699,1,cf2,86.91
16699,2,cf3,36.82
16699,3,cf4,81.52
16700,0,cf1,89.97
16700,1,cf2,86.81
16700,2,cf3,36.75
16700,3,cf4,81.41
16701,0,cf1,89.89
16701,1,cf2,86.72
16701,2,cf3,36.68
16701,3,cf4,81.30
16702,0,cf1,89.80
16702,1,cf2,86.62
16702,2,cf3,36.61
16702,3,cf4,81.19
16703,0,cf1,89.72
16703,1,cf2,86.53
16703,2,cf3,36.55
16703,3,cf4,81.08
16704,0,cf1,89.64
16704,1,cf2,86.44
16704,2,cf3,36.48
16704,3,cf4,80.97
16705,0,cf1,89.56
16705,1,cf2,86.35
16705,2,cf3,36.41
16705,3,cf4,80.87
16706,0,cf1,89.48
16706,1,cf2,86.25
16706,2,cf3,36.34
16706,3,cf4,80.76
16707,0,cf1,89.40
16707,1,cf2,86.16
16707,2,cf3,36.27
16707,3,cf4,80.66
16708,0,cf1,89.32
16708,1,cf2,86.07
16708,2,cf3,36.21
16708,3,cf8,100.00
16709,0,cf1,89.24
16709,1,cf2,85.98
16709,2,cf3,36.14
16709,3,cf8,99.85
16710,0,cf1,89.16
16710,1,cf2,85.89
16710,2,cf3,36.07
16710,3,cf8,99.70
16711,0,cf1,89.08
16711,1,cf2,85.80
16711,2,cf3,36.01
16711,3,cf8,99.55
16712,0,cf1,89.00
16712,1,cf2,85.71
16712,2,cf3,35.94
16712,3,cf8,99.41
16713,0,cf1,88.92
16713,1,cf2,85.62
16713,2,cf3,35.87
16713,3,cf8,99.26
16714,0,cf1,88.85
16714,1,cf2,85.53
16714,2,cf3,35.81
16714,3,cf8,99.11
16715,0,cf1,88.77
16715,1,cf2,85.44
16715,2,cf3,35.74
16715,3,cf8,98.97
16716,0,cf1,88.69
16716,1,cf2,85.36
16716,2,cf3,35.68
16716,3,cf8,98.82
16717,0,cf1,88.61
16717,1,cf2,85.27
16717,2,cf3,35.61
16717,3,cf8,98.68
16718,0,cf1,88.54
16718,1,cf2,85.18
16718,2,cf3,35.55
16718,3,cf8,98.53
16719,0,cf1,88.46
16719,1,cf2,85.09
16719,2,cf3,35.48
16719,3,cf8,98.39
16720,0,cf1,88.38
16720,1,cf2,85.01
16720,2,cf3,35.42
16720,3,cf8,98.25
16721,0,cf1,88.31
16721,1,cf2,84.92
16721,2,cf3,35.35
16721,3,cf8,98.11
16722,0,cf1,88.23
16722,1,cf2,84.84
16722,2,cf3,35.29
16722,3,cf8,97.97
16723,0,cf1,88.15
16723,1,cf2,84.75
16723,2,cf3,35.22
16723,3,cf8,97.83
16724,0,cf1,88.08
16724,1,cf2,84.67
16724,2,cf3,35.16
16724,3,cf8,97.69
16725,0,cf1,88.00
16725,1,cf2,84.58
16725,2,cf3,35.09
16725,3,cf8,97.55
16726,0,cf1,87.93
16726,1,cf6,100.00
16726,2,cf3,35.03
16726,3,cf8,97.41
16727,0,cf1,87.85
16727,1,cf6,99.88
16727,2,cf3,34.96
16727,3,cf8,97.27
16728,0,cf1,87.78
16728,1,cf6,99.76
16728,2,cf3,34.90
16728,3,cf8,97.13
16729,0,cf1,87.70
16729,1,cf6,99.64
16729,2,cf3,34.84
16729,3,cf8,96.99
16730,0,cf1,87.63
16730,1,cf6,99.52
16730,2,cf3,34.77
16730,3,cf8,96.85
16731,0,cf1,87.55
16731,1,cf6,99.40
16731,2,cf3,34.71
16731,3,cf8,96.71
16732,0,cf1,87.48
16732,1,cf6,99.29
16732,2,cf3,34.65
16732,3,cf8,96.58
16733,0,cf1,87.40
16733,1,cf6,99.17
16733,2,cf3,34.58
16733,3,cf8,96.44
16734,0,cf1,87.33
16734,1,cf6,99.05
16734,2,cf3,34.52
16734,3,cf8,96.31
16735,0,cf1,87.26
16735,1,cf6,98.93
16735,2,cf3,34.46
16735,3,cf8,96.17
16736,0,cf1,87.18
16736,1,cf6,98.82
16736,2,cf3,34.39
16736,3,cf8,96.04
16737,0,cf1,87.11
16737,1,cf6,98.70
16737,2,cf3,34.33
16737,3,cf8,95.90
16738,0,cf1,87.04
16738,1,cf6,98.59
16738,2,cf3,34.27
16738,3,cf8,95.77
16739,0,cf1,86.97
16739,1,cf6,98.47
16739,2,cf3,34.21
16739,3,cf8,95.64
16740,0,cf1,86.90
16740,1,cf6,98.36
16740,2,cf3,34.14
16740,3,cf8,95.51
16741,0,cf1,86.82
16741,1,cf6,98.24
16741,2,cf3,34.08
16741,3,cf8,95.37
16742,0,cf1,86.75
16742,1,cf6,98.13
16742,2,cf3,34.02
16742,3,cf8,95.24
16743,0,cf1,86.68
16743,1,cf6,98.02
16743,2,cf3,33.96
16743,3,cf8,95.11
16744,0,cf1,86.61
16744,1,cf6,97.90
16744,2,cf3,33.90
16744,3,cf8,94.98
16745,0,cf1,86.54
16745,1,cf6,97.79
16745,2,cf3,33.84
16745,3,cf8,94.86
16746,0,cf1,86.47
16746,1,cf6,97.68
16746,2,cf3,33.78
16746,3,cf8,94.73
16747,0,cf5,100.00
16747,1,cf6,97.57
16747,2,cf3,33.71
16747,3,cf8,94.60
16748,0,cf5,99.90
16748,1,cf6,97.45
16748,2,cf3,33.65
16748,3,cf8,94.47
16749,0,cf5,99.80
16749,1,cf6,97.34
16749,2,cf3,33.59
16749,3,cf8,94.34
16750,0,cf5,99.70
16750,1,cf6,97.22
16750,2,cf3,33.53
16750,3,cf8,94.21
16751,0,cf5,99.60
16751,1,cf6,97.11
16751,2,cf3,33.47
16751,3,cf8,94.08
16752,0,cf5,99.50
16752,1,cf6,96.99
16752,2,cf3,33.40
16752,3,cf8,93.94
16753,0,cf5,99.40
16753,1,cf6,96.87
16753,2,cf3,33.34
16753,3,cf8,93.80
16754,0,cf5,99.30
16754,1,cf6,96.75
16754,2,cf3,33.28
16754,3,cf8,93.67
16755,0,cf5,99.20
16755,1,cf6,96.63
16755,2,cf3,33.21
16755,3,cf8,93.53
16756,0,cf5,99.10
16756,1,cf6,96.51
16756,2,cf3,33.15
16756,3,cf8,93.39
16757,0,cf5,99.00
16757,1,cf6,96.39
16757,2,cf3,33.08
16757,3,cf8,93.24
16758,0,cf5,98.90
16758,1,cf6,96.27
16758,2,cf3,33.02
16758,3,cf8,93.10
16759,0,cf5,98.80
16759,1,cf6,96.15
16759,2,cf3,32.95
16759,3,cf8,92.96
16760,0,cf5,98.70
16760,1,cf6,96.03
16760,2,cf3,32.88
16760,3,cf8,92.81
16761,0,cf5,98.60
16761,1,cf6,95.91
16761,2,cf3,32.82
16761,3,cf8,92.66
16762,0,cf5,98.50
16762,1,cf6,95.79
16762,2,cf3,32.75
16762,3,cf8,92.51
16763,0,cf5,98.40
16763,1,cf6,95.67
16763,2,cf3,32.68
16763,3,cf8,92.37
16764,0,cf5,98.30
16764,1,cf6,95.56
16764,2,cf3,32.62
16764,3,cf8,92.22
16765,0,cf5,98.20
16765,1,cf6,95.44
16765,2,cf3,32.55
16765,3,cf8,92.08
16766,0,cf5,98.10
16766,1,cf6,95.32
16766,2,cf3,32.48
16766,3,cf8,91.93
16767,0,cf5,98.01
16767,1,cf6,95.20
16767,2,cf3,32.42
16767,3,cf8,91.79
16768,0,cf5,97.91
16768,1,cf6,95.08
16768,2,cf3,32.35
16768,3,cf8,91.64
16769,0,cf5,97.81
16769,1,cf6,94.97
16769,2,cf3,32.29
16769,3,cf8,91.50
16770,0,cf5,97.71
16770,1,cf6,94.85
16770,2,cf3,32.22
16770,3,cf8,91.36
16771,0,cf5,97.62
16771,1,cf6,94.74
16771,2,cf3,32.15
16771,3,cf8,91.22
16772,0,cf5,97.52
16772,1,cf6,94.62
16772,2,cf3,32.09
16772,3,cf8,91.07
16773,0,cf5,97.42
16773,1,cf6,94.51
16773,2,cf3,32.02
16773,3,cf8,90.93
16774,0,cf5,97.33
16774,1,cf6,94.39
16774,2,cf3,31.96
16774,3,cf8,90.79
16775,0,cf5,97.23
16775,1,cf6,94.28
16775,2,cf3,31.90
16775,3,cf8,90.65
16776,0,cf5,97.13
16776,1,cf6,94.16
16776,2,cf3,31.83
16776,3,cf8,90.52
16777,0,cf5,97.04
16777,1,cf6,94.05
16777,2,cf3,31.77
16777,3,cf8,90.38
16778,0,cf5,96.94
16778,1,cf6,93.94
16778,2,cf3,31.70
16778,3,cf8,90.24
16779,0,cf5,96.85
16779,1,cf6,93.82
16779,2,cf3,31.64
16779,3,cf8,90.10
16780,0,cf5,96.75
16780,1,cf6,93.71
16780,2,cf3,31.57
16780,3,cf8,89.97
16781,0,cf5,96.66
16781,1,cf6,93.60
16781,2,cf3,31.51
16781,3,cf8,89.83
16782,0,cf5,96.57
16782,1,cf6,93.49
16782,2,cf3,31.45
16782,3,cf8,89.70
16783,0,cf5,96.47
16783,1,cf6,93.38
16783,2,cf3,31.39
16783,3,cf8,89.56
16784,0,cf5,96.38
16784,1,cf6,93.27
16784,2,cf3,31.32
16784,3,cf8,89.43
16785,0,cf5,96.28
16785,1,cf6,93.16
16785,2,cf3,31.26
16785,3,cf8,89.30
16786,0,cf5,96.19
16786,1,cf6,93.05
16786,2,cf3,31.20
16786,3,cf8,89.16
16787,0,cf5,96.10
16787,1,cf6,92.94
16787,2,cf3,31.13
16787,3,cf8,89.03
16788,0,cf5,96.01
16788,1,cf6,92.83
16788,2,cf3,31.07
16788,3,cf8,88.90
16789,0,cf5,95.91
16789,1,cf6,92.72
16789,2,cf3,31.01
16789,3,cf8,88.77
16790,0,cf5,95.82
16790,1,cf6,92.61
16790,2,cf3,30.95
16790,3,cf8,88.64
16791,0,cf5,95.73
16791,1,cf6,92.50
16791,2,cf3,30.89
16791,3,cf8,88.51
16792,0,cf5,95.64
16792,1,cf6,92.39
16792,2,cf3,30.82
16792,3,cf8,88.38
16793,0,cf5,95.55
16793,1,cf6,92.29
16793,2,cf3,30.76
16793,3,cf8,88.26
16794,0,cf5,95.46
16794,1,cf6,92.18
16794,2,cf3,30.70
16794,3,cf8,88.13
16795,0,cf5,95.37
16795,1,cf6,92.07
16795,2,cf3,30.64
16795,3,cf8,88.00
16796,0,cf5,95.28
16796,1,cf6,91.97
16796,2,cf3,30.58
16796,3,cf8,87.88
16797,0,cf5,95.19
16797,1,cf6,91.86
16797,2,cf3,30.52
16797,3,cf8,87.75
16798,0,cf5,95.10
16798,1,cf6,91.76
16798,2,cf3,30.46
16798,3,cf8,87.63
16799,0,cf5,95.01
16799,1,cf6,91.65
16799,2,cf3,30.40
16799,3,cf8,87.50
16800,0,cf5,94.92
16800,1,cf6,91.55
16800,2,cf3,30.34
16800,3,cf8,87.38
16801,0,cf5,94.83
16801,1,cf6,91.45
16801,2,cf3,30.28
16801,3,cf8,87.26
16802,0,cf5,94.74
16802,1,cf6,91.34
16802,2,cf3,30.22
16802,3,cf8,87.13
16803,0,cf5,94.65
16803,1,cf6,91.24
16803,2,cf3,30.16
16803,3,cf8,87.01
16804,0,cf5,94.57
16804,1,cf6,91.14
16804,2,cf3,30.10
16804,3,cf8,86.89
16805,0,cf5,94.48
16805,1,cf6,91.04
16805,2,cf3,30.04
16805,3,cf8,86.77
16806,0,cf5,94.39
16806,1,cf6,90.93
16806,2,cf3,29.98
16806,3,cf8,86.65
16807,0,cf5,94.30
16807,1,cf6,90.83
16807,2,cf3,29.92
16807,3,cf8,86.53
16808,0,cf5,94.22
16808,1,cf6,90.73
16808,2,cf3,29.87
16808,3,cf8,86.42
16809,0,cf5,94.13
16809,1,cf6,90.63
16809,2,cf3,29.81
16809,3,cf8,86.30
16810,0,cf5,94.05
16810,1,cf6,90.53
16810,2,cf3,29.75
16810,3,cf8,86.18
16811,0,cf5,93.96
16811,1,cf6,90.43
16811,2,cf3,29.69
16811,3,cf8,86.06
16812,0,cf5,93.87
16812,1,cf6,90.33
16812,2,cf3,29.63
16812,3,cf8,85.95
16813,0,cf5,93.79
16813,1,cf6,90.23
16813,2,cf3,29.57
16813,3,cf8,85.83
16814,0,cf5,93.70
16814,1,cf6,90.13
16814,2,cf3,29.52
16814,3,cf8,85.72
16815,0,cf5,93.62
16815,1,cf6,90.04
16815,2,cf3,29.46
16815,3,cf8,85.61
16816,0,cf5,93.53
16816,1,cf6,89.94
16816,2,cf3,29.40
16816,3,cf8,85.49
16817,0,cf5,93.45
16817,1,cf6,89.84
16817,2,cf3,29.35
16817,3,cf8,85.38
16818,0,cf5,93.37
16818,1,cf6,89.74
16818,2,cf3,29.29
16818,3,cf8,85.27
16819,0,cf5,93.28
16819,1,cf6,89.65
16819,2,cf3,29.23
16819,3,cf8,85.16
16820,0,cf5,93.20
16820,1,cf6,89.55
16820,2,cf3,29.18
16820,3,cf8,85.05
16821,0,cf5,93.12
16821,1,cf6,89.46
16821,2,cf3,29.12
16821,3,cf8,84.94
16822,0,cf5,93.03
16822,1,cf6,89.36
16822,2,cf3,29.06
16822,3,cf8,84.83
16823,0,cf5,92.95
16823,1,cf6,89.27
16823,2,cf7,100.00
16823,3,cf8,84.72
16824,0,cf5,92.87
16824,1,cf6,89.17
16824,2,cf7,99.92
16824,3,cf8,84.61
16825,0,cf5,92.78
16825,1,cf6,89.07
16825,2,cf7,99.84
16825,3,cf8,84.50
16826,0,cf5,92.70
16826,1,cf6,88.98
16826,2,cf7,99.76
16826,3,cf8,84.38
16827,0,cf5,92.61
16827,1,cf6,88.88
16827,2,cf7,99.68
16827,3,cf8,84.27
16828,0,cf5,92.53
16828,1,cf6,88.78
16828,2,cf7,99.60
16828,3,cf8,84.15
16829,0,cf5,92.44
16829,1,cf6,88.68
16829,2,cf7,99.52
16829,3,cf8,84.03
16830,0,cf5,92.35
16830,1,cf6,88.57
16830,2,cf7,99.44
16830,3,cf8,83.91
16831,0,cf5,92.26
16831,1,cf6,88.47
16831,2,cf7,99.36
16831,3,cf8,83.79
16832,0,cf5,92.18
16832,1,cf6,88.37
16832,2,cf7,99.28
16832,3,cf8,83.67
16833,0,cf5,92.09
16833,1,cf6,88.26
16833,2,cf7,99.20
16833,3,cf8,83.55
16834,0,cf5,92.00
16834,1,cf6,88.16
16834,2,cf7,99.12
16834,3,cf8,83.42
16835,0,cf5,91.90
16835,1,cf6,88.05
16835,2,cf7,99.04
16835,3,cf8,83.30
16836,0,cf5,91.81
16836,1,cf6,87.94
16836,2,cf7,98.96
16836,3,cf8,83.17
16837,0,cf5,91.72
16837,1,cf6,87.83
16837,2,cf7,98.88
16837,3,cf8,83.04
16838,0,cf5,91.63
16838,1,cf6,87.72
16838,2,cf7,98.80
16838,3,cf8,82.91
16839,0,cf5,91.53
16839,1,cf6,87.61
16839,2,cf7,98.72
16839,3,cf8,82.78
16840,0,cf5,91.44
16840,1,cf6,87.50
16840,2,cf7,98.64
16840,3,cf8,82.64
16841,0,cf5,91.34
16841,1,cf6,87.39
16841,2,cf7,98.56
16841,3,cf8,82.51
16842,0,cf5,91.25
16842,1,cf6,87.27
16842,2,cf7,98.48
16842,3,cf8,82.37
16843,0,cf5,91.15
16843,1,cf6,87.16
16843,2,cf7,98.40
16843,3,cf8,82.23
16844,0,cf5,91.05
16844,1,cf6,87.04
16844,2,cf7,98.32
16844,3,cf8,82.09
16845,0,cf5,90.96
16845,1,cf6,86.92
16845,2,cf7,98.24
16845,3,cf8,81.95
16846,0,cf5,90.86
16846,1,cf6,86.80
16846,2,cf7,98.16
16846,3,cf8,81.81
16847,0,cf5,90.76
16847,1,cf6,86.69
16847,2,cf7,98.08
16847,3,cf8,81.66
16848,0,cf5,90.66
16848,1,cf6,86.57
16848,2,cf7,98.00
16848,3,cf8,81.52
16849,0,cf5,90.56
16849,1,cf6,86.45
16849,2,cf7,97.92
16849,3,cf8,81.37
16850,0,cf5,90.46
16850,1,cf6,86.33
16850,2,cf7,97.84
16850,3,cf8,81.22
16851,0,cf5,90.36
16851,1,cf6,86.21
16851,2,cf7,97.76
16851,3,cf8,81.07
16852,0,cf5,90.26
16852,1,cf6,86.09
16852,2,cf7,97.68
16852,3,cf8,80.92
16853,0,cf5,90.16
16853,1,cf6,85.97
16853,2,cf7,97.60
16853,3,cf8,80.77
16854,0,cf5,90.06
16854,1,cf6,85.85
16854,2,cf7,97.52
16854,3,cf8,80.62
16855,0,cf5,89.96
16855,1,cf6,85.73
16855,2,cf7,97.44
16855,3,cf8,80.47
16856,0,cf5,89.86
